2.0,2.00,1.00,8.06,2.20,39.00,2.08,773.12,90.75,163.25,26.00,4,1,3,2,6,7,5
3.0,2.00,1.00,8.50,7.50,9.30,1.56,260.00,9.60,18.10,3.90,1,5,3,6,4,2,6
3.0,2.00,2.00,8.20,10.40,63.30,0.39,217.14,24.33,114.00,2.70,3,4,5,5,2,1,5
1.0,2.00,2.00,8.00,4.80,58.77,0.31,93.75,33.38,110.88,2.70,3,1,2,5,4,7,6
3.0,2.00,1.00,8.70,10.80,1.12,0.53,26.36,14.82,20.90,1.40,1,2,2,2,2,2,2
2.0,2.00,1.00,8.40,11.20,0.50,0.32,10.00,21.60,27.60,0.60,1,2,3,3,3,3,3
1.0,2.00,3.00,8.50,8.30,36.58,5.63,440.83,149.00,266.36,19.83,5,4,2,7,1,3,6
3.0,2.00,3.00,8.30,8.80,64.77,6.27,357.17,219.00,302.50,8.27,4,3,1,6,2,5,7
3.0,2.00,2.00,8.40,10.80,47.30,7.77,258.91,145.09,223.04,13.36,5,2,4,6,3,1,6
3.0,2.00,1.00,7.90,11.90,11.86,2.21,128.64,48.09,69.08,2.75,3,3,3,3,1,2,3
3.0,2.00,2.00,9.13,12.00,30.50,4.97,99.60,64.60,146.26,54.13,5,1,5,6,4,2,3
3.0,2.00,1.00,7.40,11.40,12.03,1.62,176.80,36.30,58.60,36.10,2,6,5,4,1,3,5
4.0,2.00,2.00,8.30,8.90,271.50,6.32,375.00,169.00,313.50,2.80,1,2,4,6,1,3,5
1.0,2.00,2.00,8.20,10.40,41.00,5.16,410.00,38.00,61.00,6.00,3,2,5,7,4,1,6
4.0,2.00,2.00,8.20,11.20,36.00,4.40,32.50,108.00,155.50,3.00,3,1,5,7,2,4,6
2.0,2.00,3.00,8.17,6.30,37.30,0.53,82.00,62.00,133.10,1.40,3,1,2,4,4,4,4
3.0,2.00,3.00,8.33,10.60,36.16,1.14,119.44,92.89,112.86,10.50,1,3,4,2,4,4,4
2.0,2.00,2.00,8.50,6.70,45.61,4.41,160.00,88.36,180.36,32.83,3,1,5,4,6,6,2
3.0,2.00,2.00,8.10,9.10,47.27,9.37,169.09,75.00,127.78,3.67,3,4,5,5,2,1,5
1.0,2.00,1.00,8.20,11.90,12.25,2.35,121.88,14.00,27.50,4.60,4,3,5,6,2,1,6
4.0,2.00,1.00,8.10,9.40,11.00,2.25,48.75,17.38,66.88,2.50,1,6,2,5,4,3,6
4.0,2.00,3.00,7.80,7.90,87.00,12.13,652.50,93.25,209.00,6.00,5,2,4,3,1,6,5
2.0,2.00,1.00,8.26,5.00,44.82,0.53,97.27,105.45,181.64,20.60,4,2,1,3,4,4,4
4.0,2.00,1.00,8.11,6.60,49.86,0.99,194.28,77.00,197.57,13.00,3,1,2,4,5,6,6
4.0,2.00,1.00,7.87,1.80,49.25,0.61,357.12,128.25,185.12,4.50,4,1,3,2,5,5,5
1.0,2.00,1.00,7.20,10.10,49.50,3.96,55.00,18.00,138.00,49.00,4,6,2,5,3,1,6
2.0,2.00,1.00,7.80,8.30,51.50,2.10,30.20,24.60,184.40,31.30,4,2,1,2,5,6,3
1.0,2.00,2.00,7.90,11.30,82.50,6.28,300.00,12.33,53.33,13.70,2,4,4,4,3,1,4
4.0,2.00,2.00,8.00,8.80,176.25,0.62,440.00,16.25,79.25,3.50,4,2,1,5,3,6,6
1.0,3.00,3.00,7.70,9.30,66.00,3.56,310.00,37.00,0.00,17.35,2,1,5,3,4,5,5
1.0,3.00,3.00,8.70,5.40,48.00,1.14,144.29,36.71,66.83,22.02,3,1,4,4,4,4,2
4.0,3.00,3.00,7.90,5.30,48.00,0.51,138.33,61.33,89.17,4.00,3,1,2,3,3,3,3
3.0,3.00,3.00,8.70,12.20,32.23,1.89,233.50,17.50,66.17,39.33,1,2,4,3,4,4,4
1.0,3.00,3.00,8.60,6.50,43.00,0.67,95.00,10.50,74.67,63.50,1,2,4,3,4,4,4
2.0,3.00,1.00,7.40,7.30,19.00,4.39,120.00,74.86,166.29,5.30,4,4,1,4,2,3,2
4.0,3.00,1.00,7.80,10.40,22.50,4.72,178.75,116.50,201.00,2.70,6,6,3,5,2,1,4
1.0,3.00,3.00,8.50,9.80,70.25,1.64,285.00,68.71,132.00,16.03,1,1,3,2,2,3,3
2.0,3.00,3.00,7.98,5.60,47.06,3.09,357.00,311.40,342.30,18.53,5,1,3,6,2,4,4
4.0,3.00,3.00,7.95,7.20,57.29,3.75,425.71,291.14,330.00,4.71,4,2,3,4,1,3,3
2.0,3.00,2.00,7.96,5.50,131.36,3.31,810.90,311.45,349.82,20.47,3,1,4,5,6,6,2
1.0,3.00,2.00,8.35,2.75,97.73,3.68,137.44,91.00,155.56,2.74,5,3,4,5,2,1,5
4.0,3.00,2.00,8.15,10.40,189.57,5.01,162.94,135.78,219.28,2.86,5,1,3,5,4,2,4
1.0,3.00,1.00,8.50,10.10,3.00,0.85,37.78,10.78,23.89,0.50,1,3,2,5,4,5,5
1.0,3.00,2.00,8.50,11.40,3.00,0.77,10.91,3.73,8.09,3.60,1,2,3,3,3,3,3
2.0,3.00,2.00,8.50,8.50,4.03,0.82,23.64,5.58,31.09,2.40,1,3,2,5,4,5,5
3.0,3.00,2.00,8.40,11.43,4.97,0.97,24.11,6.00,18.17,2.13,1,3,2,4,4,4,4
2.0,3.00,1.00,8.20,9.90,6.40,0.55,21.43,12.00,76.29,1.30,2,5,4,6,1,3,6
3.0,3.00,1.00,8.00,10.98,9.70,0.87,67.70,26.60,51.03,2.20,1,3,3,3,3,2,3
3.0,3.00,3.00,8.30,8.90,42.06,5.92,116.73,150.58,220.72,6.70,3,1,3,3,3,3,2
2.0,3.00,3.00,8.70,6.80,16.89,2.14,30.00,37.11,85.44,23.03,2,1,3,5,5,5,4
1.0,3.00,2.00,8.60,10.40,15.18,2.50,140.91,31.91,77.70,15.32,4,5,5,5,3,2,1
4.0,3.00,2.00,8.00,9.10,15.38,2.12,43.75,48.88,86.50,8.12,5,5,4,5,2,3,1
4.0,3.00,2.00,8.20,9.50,17.88,2.36,63.75,44.00,77.00,8.46,4,1,2,3,5,4,5
2.0,3.00,2.00,8.50,9.60,16.55,3.85,103.27,34.27,63.40,14.68,1,2,5,6,3,4,6
2.0,3.00,2.00,8.04,9.30,130.26,3.78,131.01,97.50,152.97,6.15,6,1,6,5,3,2,4
3.0,3.00,2.00,7.95,9.10,76.89,3.46,93.83,68.33,146.05,3.95,4,1,2,5,3,3,5
4.0,1.00,1.00,7.25,9.54,0.00,0.64,85.00,14.60,19.45,0.46,1,3,3,2,3,3,3
3.0,1.00,1.00,7.64,10.30,34.23,2.94,41.43,17.00,41.57,7.43,2,4,4,4,1,3,4
1.0,1.00,1.00,7.92,8.50,10.87,1.72,199.54,3.22,27.20,1.90,1,3,3,2,3,3,3
2.0,1.00,1.00,7.62,9.40,11.05,1.51,13.56,4.00,12.65,1.46,1,2,6,3,6,5,4
4.0,2.00,1.00,7.75,10.70,15.50,3.98,57.64,10.50,43.17,3.12,3,4,4,4,2,1,4
1.0,1.00,1.00,7.08,8.40,9.45,1.57,26.54,4.00,13.60,0.68,1,3,3,2,3,3,3
4.0,1.00,1.00,6.92,11.10,9.10,0.63,21.00,5.00,0.00,2.46,1,3,5,5,2,4,2
1.0,1.00,1.00,8.10,9.80,14.34,0.73,22.50,23.00,45.50,0.85,2,4,1,4,4,4,3
2.0,1.00,1.00,7.20,11.30,8.97,0.23,134.50,13.00,19.00,0.00,1,3,2,4,4,4,4
2.0,3.00,2.00,8.61,10.10,3.52,0.66,12.22,3.22,7.00,1.30,1,2,3,3,3,3,3
4.0,3.00,2.00,8.22,9.50,2.30,0.67,9.87,4.00,6.12,0.80,1,2,3,3,3,3,3
1.0,3.00,2.00,8.53,10.50,3.00,0.76,10.35,4.10,0.00,4.00,1,2,3,3,3,3,3
4.0,3.00,2.00,8.40,10.00,3.51,0.87,29.65,5.80,15.00,2.86,2,3,1,4,4,4,4
1.0,3.00,1.00,8.10,10.90,9.06,0.82,41.00,20.00,58.00,0.00,2,1,3,4,4,4,4
4.0,2.00,1.00,8.12,10.20,7.61,0.70,33.56,28.03,49.66,2.20,1,4,3,5,4,2,5
1.0,3.00,3.00,8.43,10.80,35.64,6.22,134.00,103.50,0.00,45.38,5,2,4,6,2,1,3
1.0,3.00,3.00,8.70,11.70,21.47,3.77,91.45,38.00,83.00,17.00,3,1,3,3,2,2,3
4.0,3.00,3.00,8.10,8.20,26.54,2.81,42.75,48.50,88.12,13.98,4,1,3,4,2,4,4
3.0,3.00,3.00,8.35,11.10,22.56,3.14,76.20,41.00,98.67,17.46,4,1,5,6,2,3,6
