1,0,255,29,6,1,29,6,1,0,5,7,4,10,9,2,8,1,3,6
1,2,320,23,6,1,23,6,1,0,8,6,3,9,7,2,5,1,4,10
0,2,342,28,6,1,28,6,1,0,7,3,5,6,1,2,8,4,9,10
1,2,365,29,6,1,15,4,0,1,3,2,7,10,8,9,4,1,5,6
1,3,435,28,6,1,26,6,1,1,4,3,1,5,2,10,8,6,7,9
1,1,254,7,2,0,12,3,0,1,8,6,2,9,10,1,3,5,4,7
0,3,237,16,3,0,24,5,0,1,8,5,6,7,9,4,3,1,2,10
1,3,234,44,9,1,12,3,0,1,7,9,1,4,10,3,8,2,5,6
0,3,238,18,5,0,12,3,0,1,6,3,8,5,1,4,9,2,7,10
0,2,454,33,7,1,31,7,1,1,7,3,4,5,2,1,10,6,8,9
0,4,263,26,6,1,26,6,1,0,5,9,2,4,6,8,3,1,7,10
0,1,255,13,3,0,13,3,0,0,4,2,7,8,3,5,10,1,6,9
1,1,190,29,6,1,13,3,0,1,2,6,9,4,8,7,1,10,5,3
1,2,244,13,3,0,14,3,0,1,6,2,5,8,3,1,9,4,7,10
0,3,213,30,7,1,30,7,1,0,5,9,1,6,4,8,10,2,3,7
0,1,241,11,3,0,11,3,0,0,4,10,2,7,9,1,5,3,6,8
1,1,350,25,6,1,25,6,1,0,3,2,5,1,10,9,7,6,4,8
0,3,354,31,7,1,31,7,1,0,5,8,2,4,6,1,3,7,9,10
1,2,282,14,3,0,14,3,0,0,5,4,1,9,7,6,8,3,2,10
0,1,250,9,3,0,9,3,0,0,5,3,6,4,9,8,7,1,2,10
0,2,169,25,6,1,26,6,1,1,8,2,7,6,1,4,9,3,5,10
0,4,323,42,9,1,14,3,0,1,10,3,2,6,4,5,8,1,7,9
0,2,233,13,3,0,13,3,0,0,1,5,8,2,10,9,3,4,7,6
1,1,254,19,5,0,30,7,1,1,1,2,9,5,6,3,10,4,8,7
1,1,231,18,5,0,13,3,0,1,3,1,5,7,6,2,10,4,8,9
1,2,304,12,3,0,13,3,0,1,1,10,3,8,6,4,2,5,7,9
0,0,195,18,5,0,18,5,0,0,6,8,2,10,9,1,4,3,5,7
0,2,235,29,6,1,29,6,1,0,4,1,5,2,9,6,7,3,8,10
0,2,199,12,3,0,13,3,0,1,6,1,3,8,7,4,9,5,2,10
0,2,338,7,2,0,7,2,0,0,5,4,7,6,1,8,9,2,3,10
0,2,287,18,5,0,26,6,1,1,2,5,7,8,6,4,9,1,3,10
1,2,292,18,5,0,18,5,0,0,4,5,2,10,7,6,8,1,3,9
1,4,256,10,3,0,10,3,0,0,4,7,1,2,10,8,6,9,3,5
1,0,266,39,9,1,39,9,1,0,8,5,7,3,4,2,9,1,6,10
0,3,366,11,3,0,11,3,0,0,5,2,1,3,6,9,10,7,4,8
0,3,193,16,3,0,16,3,0,0,5,3,9,7,6,4,1,10,8,2
0,1,202,26,6,1,26,6,1,0,9,2,3,6,4,5,7,1,8,10
0,2,382,11,3,0,13,3,0,1,4,10,7,2,3,6,8,1,9,5
1,1,220,26,6,1,26,6,1,0,5,6,1,3,10,9,8,4,2,7
0,3,291,25,6,1,25,6,1,0,5,8,1,7,3,9,6,2,4,10
0,1,247,13,3,0,13,3,0,0,4,8,5,7,1,6,9,2,3,10
0,2,274,18,5,0,18,5,0,0,5,4,6,10,3,2,9,1,7,8
0,2,206,23,6,1,29,6,1,1,7,1,5,8,2,3,9,4,6,10
1,2,337,36,8,1,36,8,1,0,6,10,4,8,1,2,9,3,5,7
0,3,202,35,8,1,31,7,1,1,10,9,3,4,1,2,8,7,5,6
1,1,266,13,3,0,14,3,0,1,3,6,7,4,2,1,10,5,8,9
1,1,315,0,0,0,0,0,0,0,5,10,4,6,9,2,3,1,8,7
0,3,280,14,3,0,13,3,0,1,7,3,4,5,8,2,6,1,9,10
1,0,284,13,3,0,13,3,0,0,7,8,4,10,9,1,3,2,5,6
1,3,218,0,0,0,0,0,0,0,2,7,5,10,3,9,4,1,6,8
1,1,268,26,6,1,26,6,1,0,2,9,6,7,1,8,10,3,4,5
1,2,239,14,3,0,13,3,0,1,5,2,7,9,6,1,4,3,10,8
0,3,204,3,1,0,3,1,0,0,2,7,5,4,6,1,9,3,8,10
0,2,227,26,6,1,26,6,1,0,1,3,5,2,9,10,6,7,8,4
1,3,276,24,5,0,11,3,0,1,6,1,5,8,4,3,9,2,7,10
1,1,512,12,3,0,13,3,0,1,7,4,5,6,8,1,9,2,3,10
1,2,338,32,7,1,32,7,1,0,1,10,5,4,8,9,7,2,3,6
1,2,179,13,3,0,13,3,0,0,8,5,4,6,1,3,9,2,7,10
0,3,233,26,6,1,26,6,1,0,4,1,5,8,9,10,6,2,3,7
1,1,449,11,3,0,11,3,0,0,5,3,4,10,7,2,1,8,6,9
1,1,572,9,3,0,11,3,0,1,6,1,3,5,10,8,7,2,4,9
0,3,275,19,5,0,19,5,0,0,6,2,1,5,3,8,10,4,7,9
0,1,363,13,3,0,13,3,0,0,6,1,5,10,2,3,8,4,7,9
1,0,426,36,8,1,36,8,1,0,6,2,9,5,7,1,4,3,8,10
0,1,391,34,7,1,39,9,1,1,4,2,8,10,1,6,7,3,5,9
0,1,271,25,6,1,25,6,1,0,5,10,2,3,9,1,8,4,6,7
0,1,235,13,3,0,13,3,0,0,1,10,2,4,9,8,6,3,5,7
0,4,256,13,3,0,11,3,0,1,8,5,7,1,9,3,2,6,4,10
1,2,341,11,3,0,11,3,0,0,5,10,6,8,1,2,4,3,7,9
0,4,336,21,2,0,21,2,0,0,9,6,1,7,4,8,3,2,5,10
1,2,395,18,5,0,18,5,0,0,7,4,8,5,2,3,9,1,6,10
0,1,250,12,3,0,12,3,0,0,4,7,3,5,1,6,9,2,8,10
0,1,295,14,3,0,14,3,0,0,2,3,4,9,8,10,1,5,6,7
0,1,264,14,3,0,14,3,0,0,4,10,7,5,1,3,8,2,6,9
1,1,264,26,6,1,26,6,1,0,1,5,6,2,9,10,4,7,8,3
0,1,254,11,3,0,11,3,0,0,7,4,2,6,9,10,5,1,3,8
1,3,227,35,8,1,14,3,0,1,5,1,9,3,2,4,8,6,7,10
1,2,257,26,6,1,25,6,1,1,8,6,1,10,4,3,7,2,5,9
1,2,293,24,5,0,24,5,0,0,9,7,3,5,2,4,8,1,6,10
0,2,215,13,3,0,11,3,0,1,8,10,4,3,1,7,9,2,5,6
0,4,369,6,1,0,6,1,0,0,5,8,10,2,4,9,1,7,6,3
1,2,260,12,3,0,13,3,0,1,3,6,5,8,1,4,9,2,7,10
0,1,387,13,3,0,16,3,0,1,9,1,8,4,6,5,3,2,7,10
1,2,173,14,3,0,12,3,0,1,6,9,3,8,5,1,10,2,4,7
0,2,274,29,6,1,30,7,1,1,6,5,2,8,3,7,9,1,4,10
1,1,235,29,6,1,29,6,1,0,4,7,8,9,3,5,6,2,1,10
1,3,213,45,9,1,40,9,1,1,10,4,3,1,8,9,5,2,6,7
1,1,249,8,3,0,8,3,0,0,1,5,8,3,4,2,9,6,7,10
1,2,314,26,6,1,1,1,0,1,6,10,3,4,2,7,9,1,5,8
0,3,267,30,7,1,12,3,0,1,4,6,2,5,8,7,9,1,3,10
1,1,212,16,3,0,16,3,0,0,4,1,7,6,3,2,9,5,8,10
0,2,239,12,3,0,12,3,0,0,6,5,1,8,2,3,9,4,7,10
1,0,367,34,7,1,34,7,1,0,2,1,6,5,8,7,9,3,4,10
1,1,198,29,6,1,29,6,1,0,10,1,8,6,3,5,4,2,7,9
1,3,300,34,7,1,34,7,1,0,7,9,4,1,5,6,10,2,3,8
1,1,365,14,3,0,14,3,0,0,2,3,7,6,4,5,8,1,9,10
0,2,205,26,6,1,12,3,0,1,10,2,4,7,8,3,5,1,6,9
1,0,244,20,2,0,20,2,0,0,4,3,1,8,10,9,5,2,6,7
0,2,284,18,5,0,18,5,0,0,4,7,3,6,8,1,9,2,5,10
0,2,263,11,3,0,11,3,0,0,5,4,6,7,2,3,9,1,8,10
1,2,383,43,9,1,39,9,1,1,3,8,6,4,1,2,10,5,7,9
1,0,472,30,7,1,30,7,1,0,3,7,10,1,2,9,8,4,6,5
1,4,396,5,1,0,5,1,0,0,10,1,8,9,2,3,6,4,5,7
1,2,291,13,3,0,13,3,0,0,2,4,8,5,7,10,1,6,9,3
1,2,231,26,6,1,26,6,1,0,2,8,3,4,9,10,5,1,6,7
1,2,282,4,1,0,4,1,0,0,7,9,4,8,2,6,5,3,1,10
1,3,342,14,3,0,14,3,0,0,8,6,2,10,3,5,7,1,4,9
0,2,304,18,5,0,18,5,0,0,4,10,3,1,7,6,8,2,5,9
0,1,265,24,5,0,24,5,0,0,2,9,4,5,10,1,6,3,7,8
0,2,285,13,3,0,14,3,0,1,2,4,6,9,10,3,5,1,8,7
1,4,472,42,9,1,11,3,0,1,5,6,4,8,3,2,10,1,7,9
1,1,186,12,3,0,13,3,0,1,7,8,5,6,2,3,9,1,4,10
1,3,361,0,0,0,0,0,0,0,1,6,3,8,7,5,9,4,2,10
0,3,416,26,6,1,26,6,1,0,2,1,6,5,4,7,10,3,8,9
1,1,285,0,0,0,0,0,0,0,3,5,4,9,10,2,6,1,7,8
1,1,241,29,6,1,29,6,1,0,4,3,7,5,1,6,9,2,8,10
0,3,276,13,3,0,14,3,0,1,8,9,1,5,4,3,7,2,6,10
1,2,219,2,1,0,2,1,0,0,1,10,6,4,2,3,7,5,9,8
0,3,301,18,5,0,11,3,0,1,6,9,2,4,7,3,8,1,5,10
0,1,224,41,9,1,41,9,1,0,6,4,8,7,1,2,10,3,5,9
1,2,334,26,6,1,26,6,1,0,1,3,10,6,5,2,4,9,8,7
1,1,316,30,7,1,30,7,1,0,2,3,10,5,1,4,6,7,9,8
1,0,285,11,3,0,11,3,0,0,6,3,5,7,1,2,10,4,8,9
1,1,168,18,5,0,18,5,0,0,6,8,2,1,5,4,10,9,3,7
1,1,270,46,10,1,46,10,1,0,9,8,1,2,10,7,6,5,3,4
1,5,673,8,3,0,11,3,0,1,6,9,3,5,2,4,8,1,7,10
1,1,276,16,3,0,28,6,1,1,6,2,8,5,3,4,7,1,9,10
0,4,256,29,6,1,29,6,1,0,1,3,2,9,10,6,8,5,4,7
1,0,185,7,2,0,7,2,0,0,5,8,4,6,10,1,3,2,7,9
1,2,204,39,9,1,39,9,1,0,9,5,4,8,2,3,6,1,7,10
0,3,206,26,6,1,26,6,1,0,4,6,2,9,3,5,1,7,8,10
0,2,330,13,3,0,13,3,0,0,10,5,3,8,6,2,4,1,7,9
0,3,603,18,5,0,18,5,0,0,8,4,7,2,5,6,10,3,1,9
0,5,481,2,1,0,2,1,0,0,8,6,2,4,9,7,10,1,3,5
0,2,222,13,3,0,14,3,0,1,7,10,2,6,3,4,8,1,5,9
1,2,429,39,9,1,39,9,1,0,5,4,7,9,2,1,10,3,6,8
0,4,306,13,3,0,13,3,0,0,5,6,2,7,3,8,4,1,9,10
1,2,337,19,5,0,19,5,0,0,4,9,2,7,10,8,3,1,5,6
0,2,216,11,3,0,13,3,0,1,5,7,4,6,1,3,9,2,8,10
1,1,241,13,3,0,13,3,0,0,5,3,9,7,4,2,10,1,6,8
0,3,216,17,4,0,14,3,0,1,5,1,7,6,2,4,9,3,8,10
1,1,301,29,6,1,29,6,1,0,1,2,7,3,9,6,5,8,4,10
0,2,195,0,0,0,0,0,0,0,6,1,2,3,10,8,7,4,5,9
0,2,464,25,6,1,25,6,1,0,6,7,5,8,1,3,9,2,4,10
1,1,337,12,3,0,12,3,0,0,7,8,2,6,10,9,5,1,4,3
0,2,288,17,4,0,17,4,0,0,2,3,5,6,10,7,4,1,8,9
0,3,283,43,9,1,39,9,1,1,4,8,6,5,1,3,9,2,7,10
0,1,274,25,6,1,25,6,1,0,3,8,1,7,10,2,9,6,4,5
0,1,273,29,6,1,18,5,0,1,8,4,7,6,3,2,9,1,5,10
1,2,378,2,1,0,4,1,0,1,9,1,4,6,10,3,7,2,5,8
1,1,190,18,5,0,18,5,0,0,1,7,5,10,3,4,8,2,6,9
0,2,360,37,8,1,37,8,1,0,7,8,6,1,2,3,10,4,9,5
1,1,274,29,6,1,29,6,1,0,10,1,2,7,6,5,8,3,4,9
1,1,261,15,4,0,15,4,0,0,3,6,2,5,1,9,8,7,10,4
0,2,324,14,3,0,13,3,0,1,5,8,4,7,3,2,10,1,6,9
1,2,368,20,2,0,20,2,0,0,2,5,9,3,1,4,7,6,10,8
0,1,316,43,9,1,4,1,0,1,6,7,3,5,1,2,8,4,10,9
1,1,536,38,8,1,38,8,1,0,5,8,1,3,10,9,2,4,6,7
0,2,224,14,3,0,14,3,0,0,4,5,8,10,2,7,6,1,3,9
1,1,234,25,6,1,25,6,1,0,7,8,4,6,2,3,10,1,5,9
0,1,258,7,2,0,7,2,0,0,3,2,7,1,10,5,9,4,8,6
0,3,280,18,5,0,23,6,1,1,8,2,4,1,5,6,10,3,7,9
1,3,581,18,5,0,12,3,0,1,10,9,5,2,8,1,6,3,4,7
1,2,420,13,3,0,11,3,0,1,6,5,4,8,3,2,7,1,9,10
0,3,253,26,6,1,26,6,1,0,8,4,3,5,1,6,10,2,9,7
0,3,248,13,3,0,14,3,0,1,8,3,6,10,9,2,4,1,7,5
0,3,222,14,3,0,14,3,0,0,6,8,3,5,2,4,10,1,7,9
1,2,361,8,3,0,14,3,0,1,8,5,3,7,9,2,6,1,4,10
1,3,238,14,3,0,14,3,0,0,3,8,1,4,9,10,7,5,2,6
0,2,215,16,3,0,16,3,0,0,7,5,2,8,10,3,4,1,6,9
0,1,260,29,6,1,29,6,1,0,9,5,3,4,2,6,10,1,7,8
1,1,186,24,5,0,14,3,0,1,2,3,5,4,10,9,8,1,7,6
1,2,327,26,6,1,26,6,1,0,3,6,5,9,4,1,10,2,7,8
1,2,823,19,5,0,18,5,0,1,5,3,8,4,10,9,1,6,7,2
1,0,298,18,5,0,18,5,0,0,4,9,2,7,10,6,5,1,3,8
0,3,415,26,6,1,26,6,1,0,10,4,3,8,2,5,7,1,6,9
0,3,336,36,8,1,36,8,1,0,2,5,4,3,1,10,9,6,8,7
0,2,244,14,3,0,14,3,0,0,8,4,10,6,1,3,5,2,9,7
0,1,292,25,6,1,14,3,0,1,7,5,3,8,4,10,9,1,2,6
0,3,370,16,3,0,13,3,0,1,6,4,5,2,3,8,9,1,7,10
1,2,171,11,3,0,11,3,0,0,5,4,9,6,1,3,8,2,7,10
1,2,513,13,3,0,13,3,0,0,7,3,1,8,10,9,6,4,2,5
0,1,239,27,6,1,13,3,0,1,2,3,7,5,1,4,9,8,6,10
0,3,267,13,3,0,36,8,1,1,4,5,7,6,1,2,8,3,9,10
1,1,183,40,9,1,40,9,1,0,7,6,2,8,9,10,5,1,3,4
0,4,378,23,6,1,23,6,1,0,3,1,5,9,4,6,7,2,8,10
1,1,191,26,6,1,25,6,1,1,3,9,6,5,10,2,8,1,4,7
0,2,252,12,3,0,12,3,0,0,2,5,1,10,7,3,6,4,8,9
1,1,250,13,3,0,13,3,0,0,5,9,3,6,8,1,2,10,4,7
1,2,300,35,8,1,14,3,0,1,1,4,2,3,7,8,6,5,9,10
1,2,189,10,3,0,10,3,0,0,3,5,8,4,1,2,9,10,7,6
0,3,411,0,0,0,0,0,0,0,2,8,3,1,5,6,9,4,7,10
1,2,342,13,3,0,12,3,0,1,4,10,3,7,2,5,8,1,6,9
0,0,363,25,6,1,25,6,1,0,8,2,5,4,1,7,6,3,9,10
1,3,399,14,3,0,14,3,0,0,7,1,5,3,9,10,2,8,6,4
0,0,463,13,3,0,13,3,0,0,3,4,5,6,7,8,1,2,9,10
0,1,204,31,7,1,35,8,1,1,5,6,7,8,2,4,9,1,3,10
1,2,333,37,8,1,26,6,1,1,1,5,10,4,9,3,7,8,6,2
0,1,321,13,3,0,12,3,0,1,8,3,5,7,10,2,6,1,4,9
0,3,288,34,7,1,11,3,0,1,1,4,7,5,3,10,8,2,6,9
1,1,282,12,3,0,12,3,0,0,6,7,4,9,8,1,2,3,5,10
1,2,374,12,3,0,14,3,0,1,8,6,4,7,2,3,10,1,5,9
0,0,272,39,9,1,39,9,1,0,2,1,6,5,7,8,10,4,9,3
0,2,266,11,3,0,13,3,0,1,5,3,4,6,2,7,9,1,8,10
0,3,236,13,3,0,13,3,0,0,6,10,3,8,1,5,9,2,4,7
0,3,256,34,7,1,31,7,1,1,4,6,2,3,10,8,5,1,9,7
0,1,226,11,3,0,11,3,0,0,2,4,10,3,1,5,9,8,6,7
1,2,322,14,3,0,11,3,0,1,6,2,3,7,10,5,8,1,4,9
0,3,259,14,3,0,12,3,0,1,7,3,8,4,1,5,10,2,6,9
0,1,187,29,6,1,29,6,1,0,2,1,6,5,8,9,3,4,7,10
1,2,394,13,3,0,13,3,0,0,7,10,2,4,3,5,8,1,6,9
1,1,255,11,3,0,11,3,0,0,9,3,2,10,1,4,8,7,5,6
1,2,225,22,2,0,26,6,1,1,3,6,5,7,1,2,8,4,9,10
0,2,170,39,9,1,42,9,1,1,1,2,5,4,10,9,6,7,3,8
1,2,263,26,6,1,26,6,1,0,10,7,2,5,1,9,6,3,4,8
1,2,464,14,3,0,14,3,0,0,6,3,7,10,4,1,8,2,5,9
1,0,430,34,7,1,34,7,1,0,2,5,4,1,10,9,8,3,7,6
1,1,249,29,6,1,29,6,1,0,2,8,10,4,7,1,6,3,5,9
1,1,268,11,3,0,11,3,0,0,8,6,2,10,7,4,5,1,3,9
1,0,371,30,7,1,30,7,1,0,9,6,4,8,10,3,7,5,2,1
0,4,256,26,6,1,13,3,0,1,6,8,4,2,3,5,9,1,7,10
1,2,495,2,1,0,14,3,0,1,6,8,3,4,1,5,9,2,7,10
1,2,294,29,6,1,29,6,1,0,3,7,5,2,10,4,8,1,6,9
0,2,788,46,10,1,46,10,1,0,3,8,5,7,1,4,9,2,6,10
0,4,665,29,6,1,29,6,1,0,6,8,5,7,4,2,10,1,3,9
1,2,316,0,0,0,29,6,1,1,1,7,5,6,2,3,10,4,8,9
1,2,219,31,7,1,14,3,0,1,2,3,10,6,8,1,5,9,7,4
1,1,429,25,6,1,23,6,1,1,4,9,7,3,2,1,8,5,6,10
1,1,267,19,5,0,19,5,0,0,1,4,7,10,8,9,2,6,5,3
1,3,367,13,3,0,13,3,0,0,9,8,6,10,4,3,7,1,5,2
1,2,341,18,5,0,19,5,0,1,6,2,5,10,7,4,9,1,3,8
1,2,417,12,3,0,12,3,0,0,4,1,2,7,10,5,8,3,6,9
0,3,313,0,0,0,0,0,0,0,10,5,6,4,1,2,8,3,7,9
0,2,233,8,3,0,8,3,0,0,5,8,3,7,10,2,4,1,6,9
1,2,372,18,5,0,19,5,0,1,3,4,5,9,1,6,8,2,7,10
1,4,489,13,3,0,14,3,0,1,4,10,8,3,1,5,6,2,7,9
0,2,305,14,3,0,14,3,0,0,5,4,3,6,2,10,7,1,8,9
0,2,261,32,7,1,26,6,1,1,10,7,4,6,3,2,5,1,8,9
1,1,237,7,2,0,7,2,0,0,6,3,4,10,1,8,9,2,5,7
1,2,346,13,3,0,13,3,0,0,3,9,5,8,10,1,6,2,4,7
0,2,450,29,6,1,29,6,1,0,6,3,10,8,4,5,7,1,2,9
0,2,353,3,1,0,3,1,0,0,10,8,4,3,1,5,6,2,7,9
1,3,266,8,3,0,13,3,0,1,2,7,1,4,10,9,5,8,3,6
0,3,248,13,3,0,13,3,0,0,6,7,4,8,1,3,9,2,5,10
0,2,283,31,7,1,14,3,0,1,3,9,5,7,1,2,10,4,6,8
0,2,527,11,3,0,13,3,0,1,8,7,9,4,5,2,3,1,6,10
0,1,189,29,6,1,29,6,1,0,3,1,4,6,8,5,9,2,7,10
0,2,202,8,3,0,8,3,0,0,4,3,2,8,9,7,6,1,5,10
0,3,281,7,2,0,13,3,0,1,1,8,5,10,6,2,9,3,4,7
0,2,221,0,0,0,0,0,0,0,3,10,4,8,2,1,7,5,6,9
1,3,585,21,2,0,20,2,0,1,4,2,8,3,1,10,6,7,9,5
1,2,208,13,3,0,13,3,0,0,5,6,3,9,10,1,7,2,4,8
0,2,290,11,3,0,13,3,0,1,7,5,6,8,1,3,9,2,4,10
1,3,294,16,3,0,16,3,0,0,4,9,3,2,10,5,1,8,6,7
0,3,300,26,6,1,26,6,1,0,7,8,1,3,4,5,10,2,6,9
0,2,243,12,3,0,12,3,0,0,5,4,6,8,2,3,10,1,7,9
0,2,271,25,6,1,14,3,0,1,6,3,10,4,2,5,1,7,9,8
1,2,307,0,0,0,0,0,0,0,1,2,3,4,9,5,8,10,7,6
0,2,244,29,6,1,13,3,0,1,4,2,1,7,9,10,5,6,3,8
0,3,243,12,3,0,11,3,0,1,2,10,3,7,4,6,8,1,5,9
0,1,244,19,5,0,19,5,0,0,1,7,9,10,3,2,6,8,4,5
0,3,456,18,5,0,18,5,0,0,7,3,4,6,2,1,10,9,5,8
1,1,364,11,3,0,11,3,0,0,1,9,7,4,10,6,3,2,5,8
1,2,237,13,3,0,11,3,0,1,1,4,3,9,5,6,7,2,8,10
0,3,196,9,3,0,9,3,0,0,7,9,4,3,1,8,10,2,5,6
1,1,187,13,3,0,13,3,0,0,7,5,3,2,10,1,4,6,8,9
1,2,352,18,5,0,19,5,0,1,7,3,9,8,1,4,6,2,5,10
1,1,274,28,6,1,28,6,1,0,7,4,5,9,1,3,8,2,6,10
0,0,221,0,0,0,0,0,0,0,5,10,3,9,8,1,4,2,6,7
0,4,279,13,3,0,12,3,0,1,5,3,1,7,2,8,6,4,9,10
0,2,272,13,3,0,13,3,0,0,7,2,3,9,10,4,6,1,8,5
1,1,214,25,6,1,25,6,1,0,6,2,5,9,8,1,7,4,3,10
1,1,271,26,6,1,8,3,0,1,1,10,2,3,8,4,9,6,5,7
0,2,286,12,3,0,12,3,0,0,3,5,7,2,8,9,1,4,6,10
1,2,241,27,6,1,27,6,1,0,4,2,3,7,10,9,6,1,5,8
0,5,320,14,3,0,14,3,0,0,6,4,7,9,2,5,10,1,3,8
1,2,199,15,4,0,7,2,0,1,3,2,4,6,9,10,7,1,5,8
1,3,219,26,6,1,26,6,1,0,5,9,3,4,7,2,10,6,1,8
0,2,319,12,3,0,27,6,1,1,8,2,6,7,3,4,5,1,9,10
0,2,240,6,1,0,6,1,0,0,8,4,1,9,6,7,3,2,5,10
1,2,236,18,5,0,18,5,0,0,3,6,5,4,10,1,9,2,7,8
1,2,446,18,5,0,18,5,0,0,5,7,1,3,4,2,9,10,6,8
1,2,331,39,9,1,12,3,0,1,10,3,5,6,1,2,9,4,7,8
0,2,312,9,3,0,13,3,0,1,8,1,5,6,9,3,7,2,10,4
0,1,185,13,3,0,0,0,0,1,8,4,5,3,10,1,6,2,7,9
1,1,250,13,3,0,13,3,0,0,3,4,7,6,2,5,9,1,8,10
0,2,274,18,5,0,10,3,0,1,1,2,5,3,6,7,10,4,8,9
1,2,259,29,6,1,29,6,1,0,3,1,4,10,9,5,6,7,2,8
0,2,517,7,2,0,7,2,0,0,7,1,5,4,2,8,10,3,9,6
1,2,285,12,3,0,13,3,0,1,2,4,7,1,3,5,6,10,8,9
1,0,407,13,3,0,13,3,0,0,4,3,2,9,10,6,8,1,5,7
1,2,199,17,4,0,13,3,0,1,1,3,2,9,8,5,4,6,7,10
0,2,406,17,4,0,12,3,0,1,4,10,7,5,2,3,9,1,8,6
0,3,278,2,1,0,4,1,0,1,3,7,4,6,2,5,10,1,8,9
0,5,286,0,0,0,6,1,0,1,5,9,2,4,6,3,7,1,10,8
0,0,309,14,3,0,13,3,0,1,2,3,6,1,9,5,10,7,4,8
1,2,294,35,8,1,35,8,1,0,3,4,9,7,1,2,5,8,10,6
1,1,353,8,3,0,8,3,0,0,2,6,4,5,8,1,9,3,7,10
0,4,384,0,0,0,0,0,0,0,6,5,2,4,3,8,7,1,10,9
1,0,215,4,1,0,4,1,0,0,1,5,3,7,8,6,9,2,4,10
0,3,251,13,3,0,26,6,1,1,4,10,2,5,9,8,7,1,3,6
0,3,552,28,6,1,28,6,1,0,10,4,3,6,8,1,7,2,5,9
1,2,287,25,6,1,23,6,1,1,4,5,3,8,2,6,9,1,7,10
0,3,314,29,6,1,29,6,1,0,4,7,6,2,1,9,10,3,5,8
1,3,317,14,3,0,14,3,0,0,4,6,2,3,10,9,5,8,7,1
1,1,197,9,3,0,9,3,0,0,3,9,2,5,8,10,4,1,6,7
1,2,229,26,6,1,33,7,1,1,3,8,2,4,9,10,6,1,5,7
0,1,289,14,3,0,13,3,0,1,6,3,7,8,9,5,4,1,2,10
0,1,211,11,3,0,11,3,0,0,2,4,9,8,6,3,1,5,10,7
1,2,266,26,6,1,16,3,0,1,8,6,5,4,3,2,7,1,9,10
1,1,230,19,5,0,18,5,0,1,2,3,7,1,10,9,4,8,6,5
1,2,185,43,9,1,43,9,1,0,10,9,5,7,1,2,6,3,4,8
1,1,245,42,9,1,39,9,1,1,9,1,8,10,4,5,2,6,7,3
1,4,446,31,7,1,13,3,0,1,4,9,3,6,2,5,8,1,7,10
1,2,549,26,6,1,26,6,1,0,2,5,6,3,8,4,10,1,7,9
1,2,302,0,0,0,0,0,0,0,2,7,6,8,10,1,4,5,9,3
1,0,284,26,6,1,13,3,0,1,1,7,4,5,10,6,8,2,3,9
1,2,262,0,0,0,13,3,0,1,4,2,5,10,9,1,3,8,6,7
1,3,380,17,4,0,17,4,0,0,5,2,3,8,4,10,7,1,6,9
1,1,258,39,9,1,39,9,1,0,4,10,8,5,2,3,7,1,6,9
1,1,467,13,3,0,13,3,0,0,4,10,9,5,8,3,7,2,1,6
0,2,366,12,3,0,12,3,0,0,5,6,8,4,2,3,9,1,7,10
1,1,268,29,6,1,29,6,1,0,8,1,5,3,9,2,7,4,6,10
1,0,240,14,3,0,14,3,0,0,5,10,3,8,9,1,7,2,4,6
0,2,183,11,3,0,11,3,0,0,9,4,2,3,10,1,7,8,5,6
0,2,484,4,1,0,4,1,0,0,3,4,7,2,1,9,6,5,8,10
1,1,372,11,3,0,11,3,0,0,8,5,7,9,1,2,4,3,6,10
0,1,468,22,2,0,22,2,0,0,5,4,8,3,6,1,7,2,9,10
1,1,182,31,7,1,31,7,1,0,5,6,1,3,4,10,7,2,8,9
0,4,339,10,3,0,10,3,0,0,4,6,1,9,10,8,7,2,3,5
0,1,194,12,3,0,12,3,0,0,4,3,6,8,5,1,9,2,7,10
1,1,274,13,3,0,13,3,0,0,4,10,5,6,1,7,9,2,3,8
0,0,257,13,3,0,13,3,0,0,5,10,2,7,8,9,4,1,3,6
0,3,359,44,9,1,44,9,1,0,5,7,3,6,4,10,9,1,2,8
1,0,221,9,3,0,9,3,0,0,1,6,3,2,7,4,8,5,10,9
1,1,328,21,2,0,21,2,0,0,4,6,5,9,1,2,8,3,7,10
0,3,479,34,7,1,18,5,0,1,3,7,4,8,1,6,10,2,5,9
1,3,304,18,5,0,18,5,0,0,3,2,6,4,9,7,8,5,1,10
1,2,389,5,1,0,11,3,0,1,6,2,7,8,1,10,5,3,4,9
0,2,254,14,3,0,17,4,0,1,5,3,7,6,1,4,8,2,10,9
0,3,256,28,6,1,28,6,1,0,1,2,4,3,5,10,9,6,7,8
1,1,209,11,3,0,11,3,0,0,4,7,3,6,5,2,8,1,9,10
1,1,617,17,4,0,17,4,0,0,3,4,6,5,10,2,8,1,7,9
1,2,443,4,1,0,0,0,0,1,1,4,5,8,6,3,10,2,7,9
1,2,197,25,6,1,25,6,1,0,6,9,4,3,10,1,7,2,5,8
0,0,221,12,3,0,12,3,0,0,9,8,1,7,10,3,4,2,5,6
1,2,288,36,8,1,36,8,1,0,3,6,4,8,2,5,9,1,7,10
0,1,278,18,5,0,12,3,0,1,5,8,7,6,9,10,4,3,1,2
1,1,281,18,5,0,18,5,0,0,4,1,5,8,9,10,2,3,7,6
0,2,362,29,6,1,29,6,1,0,5,4,6,8,2,3,10,1,7,9
